input_year,forecast_year,scenario_family,mask_scope,mask_kind,mask_name,masked_ticker,ticker,baseline_rank,masked_rank,signed_rank_delta,absolute_rank_delta,baseline_confidence,masked_confidence,confidence_delta,baseline_score,masked_score,score_delta,selected_feature_count,usable_feature_count,missing_selected_feature_count,ticker_directly_masked,sensitivity_label
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4715,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.3866,0.0006,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3094,0.0001,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,PGSUS,12,11,-1,1,1.0,1.0,0.0,0.6018,0.6026,0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3379,0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7018,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TCELL,11,10,-1,1,1.0,1.0,0.0,0.6068,0.6062,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,THYAO,20,20,0,0,0.9167,0.9167,0.0,0.5155,0.5162,0.0007,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TOASO,16,15,-1,1,1.0,1.0,0.0,0.5776,0.5777,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TRALT,7,7,0,0,1.0,1.0,0.0,0.6398,0.6397,-0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TRMET,21,21,0,0,1.0,1.0,0.0,0.5146,0.5144,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4029,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.777,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TUPRS,13,12,-1,1,1.0,1.0,0.0,0.6008,0.6013,0.0005,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6247,0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,GUBRF,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4649,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,AEFES,24,24,0,0,1.0,1.0,0.0,0.4741,0.4738,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5376,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.83,-0.0005,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5231,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.682,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,BRSAN,22,22,0,0,1.0,1.0,0.0,0.4969,0.4954,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3138,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2353,-0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,CCOLA,23,23,0,0,1.0,1.0,0.0,0.4758,0.4754,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5388,-0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4027,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5853,0.0,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.6748,-0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,EREGL,26,26,0,0,1.0,1.0,0.0,0.4698,0.4682,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,FROTO,6,7,1,1,1.0,1.0,0.0,0.6406,0.6391,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6199,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,HEKTS,40,40,0,0,0.9167,0.8333,-0.0834,0.2047,0.2027,-0.002,12,10,2,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,KONTR,38,38,0,0,1.0,1.0,0.0,0.2742,0.2726,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3497,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3731,-0.0009,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4205,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5944,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3553,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4715,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.3846,-0.0014,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3074,-0.0019,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6006,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3359,-0.0018,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7018,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6062,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,THYAO,20,21,1,1,0.9167,0.9167,0.0,0.5155,0.5142,-0.0013,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.5757,-0.0019,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TRALT,7,6,-1,1,1.0,1.0,0.0,0.6398,0.6397,-0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TRMET,21,20,-1,1,1.0,1.0,0.0,0.5146,0.5144,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4009,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.777,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.5994,-0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6227,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,HEKTS,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4649,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,AEFES,24,24,0,0,1.0,1.0,0.0,0.4741,0.4738,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,ARCLK,18,18,0,0,1.0,1.0,0.0,0.5382,0.5376,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,ASELS,1,1,0,0,1.0,1.0,0.0,0.8305,0.83,-0.0005,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,ASTOR,19,19,0,0,1.0,1.0,0.0,0.5235,0.5231,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,BIMAS,4,4,0,0,1.0,1.0,0.0,0.6832,0.682,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,BRSAN,22,22,0,0,1.0,1.0,0.0,0.4969,0.4954,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,BTCIM,36,36,0,0,1.0,1.0,0.0,0.3151,0.3138,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,CANTE,39,39,0,0,1.0,1.0,0.0,0.2371,0.2373,0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,CCOLA,23,23,0,0,1.0,1.0,0.0,0.4758,0.4754,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,CIMSA,17,17,0,0,1.0,1.0,0.0,0.5399,0.5388,-0.0011,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,DOAS,29,29,0,0,1.0,1.0,0.0,0.404,0.4027,-0.0013,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,DSTKF,15,15,0,0,0.9167,0.9167,0.0,0.5853,0.5853,0.0,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,ENKAI,5,5,0,0,1.0,1.0,0.0,0.6757,0.6748,-0.0009,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,EREGL,26,26,0,0,1.0,1.0,0.0,0.4698,0.4682,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,FROTO,6,7,1,1,1.0,1.0,0.0,0.6406,0.6391,-0.0015,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,GUBRF,10,10,0,0,1.0,1.0,0.0,0.6207,0.6199,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,HEKTS,40,40,0,0,0.9167,0.9167,0.0,0.2047,0.2047,0.0,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,KONTR,38,38,0,0,1.0,0.9167,-0.0833,0.2742,0.2626,-0.0116,12,11,1,True,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,KRDMD,34,34,0,0,1.0,1.0,0.0,0.3513,0.3497,-0.0016,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,KUYAS,32,32,0,0,0.9167,0.9167,0.0,0.374,0.3731,-0.0009,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,MAVI,28,28,0,0,1.0,1.0,0.0,0.4205,0.4205,0.0,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,MGROS,14,14,0,0,1.0,1.0,0.0,0.5952,0.5944,-0.0008,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,MIATK,33,33,0,0,1.0,1.0,0.0,0.3557,0.3553,-0.0004,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,OYAKC,25,25,0,0,1.0,1.0,0.0,0.4722,0.4715,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,PASEU,31,31,0,0,0.8333,0.8333,0.0,0.386,0.3846,-0.0014,12,10,2,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,PETKM,37,37,0,0,0.9167,0.9167,0.0,0.3093,0.3094,0.0001,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,PGSUS,12,12,0,0,1.0,1.0,0.0,0.6018,0.6006,-0.0012,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,SASA,35,35,0,0,1.0,1.0,0.0,0.3377,0.3379,0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,SISE,8,8,0,0,1.0,1.0,0.0,0.6304,0.6297,-0.0007,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TAVHL,3,3,0,0,1.0,1.0,0.0,0.7021,0.7018,-0.0003,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TCELL,11,11,0,0,1.0,1.0,0.0,0.6068,0.6062,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,THYAO,20,21,1,1,0.9167,0.9167,0.0,0.5155,0.5142,-0.0013,12,11,1,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TOASO,16,16,0,0,1.0,1.0,0.0,0.5776,0.5777,0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TRALT,7,6,-1,1,1.0,1.0,0.0,0.6398,0.6397,-0.0001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TRMET,21,20,-1,1,1.0,1.0,0.0,0.5146,0.5144,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TSKB,30,30,0,0,1.0,1.0,0.0,0.4019,0.4009,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TTKOM,2,2,0,0,1.0,1.0,0.0,0.7772,0.777,-0.0002,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TUPRS,13,13,0,0,1.0,1.0,0.0,0.6008,0.5994,-0.0014,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,TURSG,9,9,0,0,1.0,1.0,0.0,0.6237,0.6227,-0.001,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
2025,2026,D,per_ticker,feature,gross_margin,KONTR,ULKER,27,27,0,0,1.0,1.0,0.0,0.4655,0.4649,-0.0006,12,12,0,False,"Serving-heuristic sensitivity only — describes how this deterministic ranking recipe responds to missing inputs; it does not measure predictive skill, which remains indistinguishable from the null."
